Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1004150,-,-,-,40.17,-82.78,-5,332,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.4
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2005,7,13,7,30,20.200000000000003,159,205,242,0.18,975,25.5,145,2.2
2005,7,13,8,30,20.200000000000003,233,49,261,0.18,975,27.400000000000002,151,2.5
2005,7,13,9,30,20.1,338,199,482,0.18,974,28.5,155,2.8000000000000003
2005,7,13,10,30,20,391,78,456,0.18,974,29.200000000000003,158,2.8000000000000003
2005,7,13,11,30,19.900000000000002,326,21,346,0.18,974,29.6,162,2.8000000000000003
2005,7,13,12,30,19.900000000000002,387,33,418,0.18,973,29.6,166,2.8000000000000003
2005,7,13,13,30,19.900000000000002,289,16,304,0.18,973,28.900000000000002,170,2.7
2005,7,13,14,30,20.1,415,101,503,0.18,973,27.8,170,2.5
2005,7,13,15,30,20.400000000000002,342,78,401,0.18,973,26.5,164,2.2
2005,7,13,16,30,20.700000000000003,178,5,181,0.18,973,25.400000000000002,151,1.9000000000000001
2005,7,13,17,30,21.1,134,0,134,0.18,973,24.3,134,1.6
2005,7,13,18,30,21.5,63,0,63,0.18,973,23.700000000000003,124,1.4000000000000001
2005,7,13,19,30,21.700000000000003,15,0,15,0.18,974,22.3,94,0.9
2005,7,13,20,30,21.700000000000003,0,0,0,0.18,974,21.8,86,1
2005,7,13,21,30,21.5,0,0,0,0.18,974,21.5,91,1
2005,7,13,22,30,21.3,0,0,0,0.18,974,21.3,102,0.9
2005,7,13,23,30,21,0,0,0,0.18,973,21,115,0.8
2005,7,14,0,30,20.8,0,0,0,0.18,973,20.8,129,0.7000000000000001
2005,7,14,1,30,20.6,0,0,0,0.18,973,20.6,141,0.6000000000000001
2005,7,14,2,30,20.3,0,0,0,0.18,973,20.3,149,0.6000000000000001
2005,7,14,3,30,20.1,0,0,0,0.18,973,20.1,150,0.6000000000000001
2005,7,14,4,30,20.1,0,0,0,0.18,973,20.1,144,0.7000000000000001
2005,7,14,5,30,20.6,5,0,5,0.18,974,20.8,137,1
2005,7,14,6,30,21.3,15,0,15,0.18,974,22,132,1.4000000000000001
2005,7,14,7,30,21.900000000000002,56,0,56,0.18,974,23.3,128,1.5
2005,7,14,8,30,21.6,74,0,74,0.18,974,24.5,127,1.7000000000000002
2005,7,14,9,30,21,148,1,149,0.18,974,25.8,127,1.8
2005,7,14,10,30,20.6,243,13,253,0.18,974,26.8,127,1.7000000000000002
2005,7,14,11,30,20.5,258,14,271,0.18,974,27.700000000000003,125,1.6
2005,7,14,12,30,20.400000000000002,342,22,363,0.18,973,28.400000000000002,120,1.5
2005,7,14,13,30,20.400000000000002,304,18,320,0.18,973,28.8,111,1.4000000000000001
2005,7,14,14,30,20.400000000000002,149,4,152,0.18,973,28.8,100,1.4000000000000001
2005,7,14,15,30,20.400000000000002,354,119,444,0.18,973,28.5,89,1.3
2005,7,14,16,30,20.6,215,19,226,0.18,973,28,79,1.3
2005,7,14,17,30,20.8,183,133,242,0.18,973,27.1,72,1.2000000000000002
2005,7,14,18,30,21.3,80,0,80,0.18,973,26.6,69,1.1
2005,7,14,19,30,22.200000000000003,25,4,25,0.18,974,24.1,65,0.6000000000000001
2005,7,14,20,30,22,0,0,0,0.18,974,23.200000000000003,69,0.7000000000000001
2005,7,14,21,30,21.700000000000003,0,0,0,0.18,974,22.6,81,0.7000000000000001
2005,7,14,22,30,21.5,0,0,0,0.18,974,22.1,95,0.7000000000000001
2005,7,14,23,30,21.3,0,0,0,0.18,974,21.6,102,0.7000000000000001
2005,7,15,0,30,21.1,0,0,0,0.18,974,21.200000000000003,105,0.6000000000000001
2005,7,15,1,30,20.8,0,0,0,0.18,974,20.8,105,0.6000000000000001
2005,7,15,2,30,20.5,0,0,0,0.18,974,20.5,103,0.6000000000000001
2005,7,15,3,30,20.200000000000003,0,0,0,0.18,974,20.200000000000003,101,0.6000000000000001
2005,7,15,4,30,20.3,0,0,0,0.18,975,20.3,102,0.6000000000000001
2005,7,15,5,30,20.6,12,31,13,0.18,975,21.200000000000003,104,1
2005,7,15,6,30,20.900000000000002,80,275,139,0.18,975,23.1,111,1.2000000000000002
2005,7,15,7,30,21.200000000000003,161,139,217,0.18,975,25.400000000000002,118,1.2000000000000002
2005,7,15,8,30,21.400000000000002,249,205,366,0.18,975,27.200000000000003,122,1.2000000000000002
2005,7,15,9,30,21.700000000000003,184,658,660,0.18,975,28.400000000000002,128,1.2000000000000002
2005,7,15,10,30,21.900000000000002,372,56,419,0.18,975,29.5,138,1.2000000000000002
2005,7,15,11,30,21.700000000000003,408,52,456,0.18,975,30.400000000000002,151,1.1
2005,7,15,12,30,21.6,471,115,580,0.18,975,30.900000000000002,161,1.1
2005,7,15,13,30,21.6,357,27,382,0.18,974,30.900000000000002,167,1.1
2005,7,15,14,30,21.8,306,21,325,0.18,974,30.400000000000002,172,1.1
2005,7,15,15,30,22.200000000000003,319,49,356,0.18,974,29.8,176,1.1
2005,7,15,16,30,22.700000000000003,260,273,426,0.18,974,29.1,177,1.1
2005,7,15,17,30,23.200000000000003,171,391,343,0.18,975,28,177,1
2005,7,15,18,30,23.5,95,159,136,0.18,975,27.3,177,0.9
2005,7,15,19,30,23.900000000000002,25,13,26,0.21,975,25.1,175,0.6000000000000001
2005,7,15,20,30,23.6,0,0,0,0.21,976,24.200000000000003,177,0.7000000000000001
2005,7,15,21,30,23.200000000000003,0,0,0,0.21,976,23.8,183,0.8
2005,7,15,22,30,23,0,0,0,0.21,976,23.5,193,1
2005,7,15,23,30,22.900000000000002,0,0,0,0.21,976,23.200000000000003,201,1.2000000000000002
2005,7,16,0,30,22.8,0,0,0,0.21,976,23,205,1.3
2005,7,16,1,30,22.700000000000003,0,0,0,0.21,976,22.700000000000003,203,1.2000000000000002
2005,7,16,2,30,22.400000000000002,0,0,0,0.21,976,22.400000000000002,196,1
2005,7,16,3,30,22.200000000000003,0,0,0,0.21,976,22.200000000000003,189,1
2005,7,16,4,30,22.1,0,0,0,0.21,977,22.1,183,1.1
2005,7,16,5,30,22.400000000000002,11,0,11,0.21,977,22.5,177,1.4000000000000001
2005,7,16,6,30,22.6,82,250,135,0.21,978,23.3,177,1.7000000000000002
2005,7,16,7,30,22.900000000000002,136,435,309,0.21,978,24.400000000000002,183,1.9000000000000001
2005,7,16,8,30,22.8,249,115,315,0.21,978,25.700000000000003,188,2.1
2005,7,16,9,30,22.400000000000002,332,107,409,0.21,977,26.700000000000003,191,2.3000000000000003
2005,7,16,10,30,22.1,354,43,390,0.21,977,27.5,193,2.4000000000000004
2005,7,16,11,30,21.900000000000002,433,304,711,0.21,977,28.1,195,2.4000000000000004
2005,7,16,12,30,21.900000000000002,474,132,599,0.21,976,28.5,197,2.4000000000000004
2005,7,16,13,30,21.900000000000002,463,197,647,0.21,976,28.400000000000002,200,2.4000000000000004
2005,7,16,14,30,22.1,422,189,585,0.21,976,27.6,203,2.3000000000000003
2005,7,16,15,30,22.6,57,0,57,0.21,976,26.5,205,2.2
2005,7,16,16,30,23.3,71,0,71,0.21,976,25.5,201,2.1
2005,7,16,17,30,24,181,108,228,0.21,976,24.8,193,1.9000000000000001
2005,7,16,18,30,24.200000000000003,117,138,152,0.21,976,24.5,188,1.8
2005,7,16,19,30,23.8,11,0,11,0.2,976,23.8,190,1.9000000000000001
2005,7,16,20,30,23.400000000000002,0,0,0,0.2,976,23.400000000000002,192,2
2005,7,16,21,30,23.1,0,0,0,0.2,976,23.1,194,2
2005,7,16,22,30,22.900000000000002,0,0,0,0.2,976,22.900000000000002,197,1.9000000000000001
2005,7,16,23,30,22.6,0,0,0,0.2,976,22.6,202,1.8
2005,7,17,0,30,22.400000000000002,0,0,0,0.2,976,22.400000000000002,206,1.7000000000000002
2005,7,17,1,30,22.3,0,0,0,0.2,976,22.3,212,1.5
2005,7,17,2,30,22.200000000000003,0,0,0,0.2,977,22.200000000000003,218,1.5
2005,7,17,3,30,22,0,0,0,0.2,977,22,221,1.4000000000000001
2005,7,17,4,30,21.900000000000002,0,0,0,0.2,977,21.900000000000002,220,1.3
2005,7,17,5,30,22.1,9,19,10,0.2,977,22.1,217,1.4000000000000001
2005,7,17,6,30,22.5,49,0,49,0.2,978,22.6,214,1.6
2005,7,17,7,30,22.900000000000002,145,30,157,0.2,978,23.3,216,1.8
2005,7,17,8,30,23.3,247,197,359,0.2,978,24.1,224,1.9000000000000001
2005,7,17,9,30,23.400000000000002,331,229,495,0.2,978,24.8,229,2
2005,7,17,10,30,23.200000000000003,406,129,514,0.2,978,25.6,233,2.1
2005,7,17,11,30,22.8,433,317,723,0.2,978,26.700000000000003,238,2.1
2005,7,17,12,30,22.200000000000003,476,184,649,0.2,977,27.5,241,2.1
2005,7,17,13,30,22,446,87,526,0.2,977,27.900000000000002,243,2
2005,7,17,14,30,21.900000000000002,421,196,589,0.2,977,28,244,2
2005,7,17,15,30,22,346,248,533,0.2,977,27.8,244,1.9000000000000001
2005,7,17,16,30,22.200000000000003,256,284,429,0.2,976,27.3,244,1.7000000000000002
2005,7,17,17,30,22.6,151,381,318,0.2,977,26.400000000000002,243,1.3
2005,7,17,18,30,23.200000000000003,93,164,135,0.2,977,25.900000000000002,242,1.1
2005,7,17,19,30,23.1,22,44,25,0.2,977,24.3,236,1
2005,7,17,20,30,22.900000000000002,0,0,0,0.2,977,23.8,235,1.2000000000000002
2005,7,17,21,30,22.900000000000002,0,0,0,0.2,978,23.5,234,1.3
2005,7,17,22,30,22.900000000000002,0,0,0,0.2,978,23.200000000000003,232,1.4000000000000001
2005,7,17,23,30,22.8,0,0,0,0.2,977,22.8,230,1.4000000000000001
2005,7,18,0,30,22.5,0,0,0,0.2,977,22.5,228,1.4000000000000001
2005,7,18,1,30,22.3,0,0,0,0.2,977,22.3,227,1.3
2005,7,18,2,30,22.1,0,0,0,0.2,977,22.1,222,1.2000000000000002
2005,7,18,3,30,21.900000000000002,0,0,0,0.2,977,21.900000000000002,216,1.2000000000000002
2005,7,18,4,30,21.8,0,0,0,0.2,977,21.8,210,1.2000000000000002
2005,7,18,5,30,22.1,4,0,4,0.2,977,22.3,207,1.6
2005,7,18,6,30,22.400000000000002,75,84,93,0.2,977,23.6,217,2.1
2005,7,18,7,30,22.900000000000002,158,111,202,0.2,977,25.3,233,2.5
2005,7,18,8,30,22.8,157,1,157,0.2,977,26.900000000000002,241,2.7
2005,7,18,9,30,22.400000000000002,137,751,677,0.2,977,28.200000000000003,240,2.8000000000000003
2005,7,18,10,30,22.3,401,230,594,0.2,977,29.200000000000003,238,2.9000000000000004
2005,7,18,11,30,22.400000000000002,456,187,627,0.2,976,30.1,236,3
2005,7,18,12,30,22.400000000000002,467,110,571,0.2,976,30.6,235,3
2005,7,18,13,30,22.400000000000002,294,621,869,0.2,975,30.900000000000002,235,3
2005,7,18,14,30,22.400000000000002,264,623,800,0.2,975,30.900000000000002,234,3
2005,7,18,15,30,22.400000000000002,229,603,682,0.2,975,30.6,233,2.9000000000000004
2005,7,18,16,30,22.5,191,554,527,0.2,975,30,232,2.6
2005,7,18,17,30,22.8,147,466,350,0.2,975,28.900000000000002,229,2
2005,7,18,18,30,23.6,92,325,174,0.2,975,28.3,227,1.7000000000000002
2005,7,18,19,30,23.700000000000003,23,1,23,0.21,975,25.900000000000002,225,1.5
2005,7,18,20,30,23.5,0,0,0,0.21,976,25.200000000000003,226,1.8
2005,7,18,21,30,23.5,0,0,0,0.21,976,24.700000000000003,227,2.1
2005,7,18,22,30,23.5,0,0,0,0.21,976,24.200000000000003,227,2
2005,7,18,23,30,23.5,0,0,0,0.21,975,23.8,229,1.8
2005,7,19,0,30,23.5,0,0,0,0.21,975,23.5,232,1.7000000000000002
2005,7,19,1,30,23.3,0,0,0,0.21,975,23.3,238,1.5
2005,7,19,2,30,23,0,0,0,0.21,975,23,246,1.4000000000000001
2005,7,19,3,30,22.700000000000003,0,0,0,0.21,976,22.700000000000003,254,1.1
2005,7,19,4,30,22.400000000000002,0,0,0,0.21,976,22.400000000000002,261,0.9
2005,7,19,5,30,22.700000000000003,4,0,4,0.21,977,22.700000000000003,267,1.1
2005,7,19,6,30,23,73,166,107,0.21,977,23.400000000000002,275,1.3
2005,7,19,7,30,23.1,145,279,255,0.21,977,24.3,290,1.3
2005,7,19,8,30,22.6,248,139,326,0.21,977,25.200000000000003,303,1.3
2005,7,19,9,30,21.3,245,498,602,0.21,978,26.1,306,1.2000000000000002
2005,7,19,10,30,20,391,275,621,0.21,978,26.700000000000003,301,1.3
2005,7,19,11,30,19.200000000000003,383,410,757,0.21,978,27.1,297,1.4000000000000001
2005,7,19,12,30,18.8,150,833,935,0.21,978,27.400000000000002,295,1.5
2005,7,19,13,30,18.6,164,809,912,0.21,978,28.200000000000003,292,1.5
2005,7,19,14,30,18.400000000000002,412,248,624,0.21,978,29,289,1.5
2005,7,19,15,30,18.2,354,147,464,0.21,978,29.700000000000003,289,1.5
2005,7,19,16,30,17.8,105,778,576,0.21,977,29.6,294,1.4000000000000001
2005,7,19,17,30,17.8,84,705,391,0.21,978,28.700000000000003,299,1.2000000000000002
2005,7,19,18,30,18,59,561,200,0.21,978,28,301,1
2005,7,19,19,30,19.700000000000003,23,244,39,0.21,978,24,298,0.8
2005,7,19,20,30,18,0,0,0,0.21,979,22.900000000000002,303,0.9
2005,7,19,21,30,17.400000000000002,0,0,0,0.21,979,22.200000000000003,312,0.9
2005,7,19,22,30,16.8,0,0,0,0.21,979,21.6,324,0.9
2005,7,19,23,30,16.2,0,0,0,0.21,979,21.1,337,0.9
2005,7,20,0,30,15.700000000000001,0,0,0,0.21,979,20.700000000000003,173,0.9
2005,7,20,1,30,15.200000000000001,0,0,0,0.21,979,20.3,9,0.8
2005,7,20,2,30,14.9,0,0,0,0.21,980,20,28,0.8
2005,7,20,3,30,14.600000000000001,0,0,0,0.21,980,19.8,46,0.7000000000000001
2005,7,20,4,30,14.4,0,0,0,0.21,980,19.8,66,0.5
2005,7,20,5,30,14.5,11,127,15,0.21,981,20.400000000000002,86,0.4
2005,7,20,6,30,15.9,48,532,157,0.21,981,22,120,0.4
2005,7,20,7,30,15.4,70,717,350,0.21,981,24.700000000000003,195,0.5
2005,7,20,8,30,15.5,85,814,544,0.21,981,27.400000000000002,258,0.7000000000000001
2005,7,20,9,30,15.9,95,869,717,0.21,981,29,272,1
2005,7,20,10,30,16.1,103,902,856,0.21,981,30,275,1.1
2005,7,20,11,30,16.3,108,918,944,0.21,980,30.8,275,1.2000000000000002
2005,7,20,12,30,16.5,111,921,978,0.21,979,31.5,272,1.3
2005,7,20,13,30,16.8,121,900,951,0.21,979,31.8,269,1.4000000000000001
2005,7,20,14,30,17.1,121,873,870,0.21,979,31.900000000000002,266,1.5
2005,7,20,15,30,17.7,122,821,737,0.21,978,31.700000000000003,265,1.6
2005,7,20,16,30,18.3,245,325,442,0.21,978,31.1,266,1.5
2005,7,20,17,30,19.1,104,624,375,0.21,978,30,262,1.3
2005,7,20,18,30,20,87,234,145,0.21,978,29.400000000000002,258,1.2000000000000002
2005,7,20,19,30,21.900000000000002,24,121,32,0.21,979,25.5,244,0.8
2005,7,20,20,30,21.3,0,0,0,0.21,979,24,236,0.9
2005,7,20,21,30,21.200000000000003,0,0,0,0.21,979,23.400000000000002,232,1
2005,7,20,22,30,21.3,0,0,0,0.21,979,23.200000000000003,233,1.2000000000000002
2005,7,20,23,30,21.6,0,0,0,0.21,978,22.8,233,1.3
2005,7,21,0,30,21.8,0,0,0,0.21,978,22.400000000000002,232,1.4000000000000001
2005,7,21,1,30,22,0,0,0,0.21,978,22.1,231,1.4000000000000001
2005,7,21,2,30,21.900000000000002,0,0,0,0.21,978,21.900000000000002,231,1.4000000000000001
2005,7,21,3,30,21.8,0,0,0,0.21,978,21.8,232,1.4000000000000001
2005,7,21,4,30,21.900000000000002,0,0,0,0.21,978,21.900000000000002,240,1.4000000000000001
2005,7,21,5,30,22.200000000000003,3,0,3,0.21,978,22.3,253,1.6
2005,7,21,6,30,22.5,72,58,84,0.21,978,23,258,1.6
2005,7,21,7,30,23,143,287,254,0.21,978,24.1,269,1.7000000000000002
2005,7,21,8,30,23.400000000000002,154,606,495,0.21,978,25.700000000000003,294,1.7000000000000002
2005,7,21,9,30,23.1,313,299,527,0.21,978,27.6,310,1.7000000000000002
2005,7,21,10,30,22.5,355,45,393,0.21,978,29.200000000000003,313,1.7000000000000002
2005,7,21,11,30,22.200000000000003,449,224,652,0.21,978,30.200000000000003,310,1.7000000000000002
2005,7,21,12,30,22,469,221,677,0.21,977,30.900000000000002,310,1.7000000000000002
2005,7,21,13,30,21.8,144,854,932,0.21,977,31.200000000000003,315,1.6
2005,7,21,14,30,21.700000000000003,136,838,854,0.21,977,31.200000000000003,321,1.5
2005,7,21,15,30,21.700000000000003,127,803,727,0.21,977,31,325,1.4000000000000001
2005,7,21,16,30,21.700000000000003,113,743,562,0.21,977,30.6,324,1.2000000000000002
2005,7,21,17,30,21.900000000000002,95,646,374,0.21,977,29.6,321,1
2005,7,21,18,30,22.6,68,471,185,0.21,977,28.900000000000002,319,0.9
2005,7,21,19,30,23.400000000000002,23,147,33,0.21,978,25.400000000000002,325,0.7000000000000001
2005,7,21,20,30,22.700000000000003,0,0,0,0.21,978,24.6,335,0.6000000000000001
2005,7,21,21,30,22.5,0,0,0,0.21,978,24.3,172,0.6000000000000001
2005,7,21,22,30,22.200000000000003,0,0,0,0.21,978,24,14,0.6000000000000001
2005,7,21,23,30,21.900000000000002,0,0,0,0.21,978,23.8,42,0.5
2005,7,22,0,30,21.700000000000003,0,0,0,0.21,977,23.3,81,0.5
2005,7,22,1,30,21.5,0,0,0,0.21,977,22.400000000000002,115,0.6000000000000001
2005,7,22,2,30,21.3,0,0,0,0.21,977,21.6,133,0.6000000000000001
2005,7,22,3,30,21.200000000000003,0,0,0,0.21,977,21.200000000000003,140,0.6000000000000001
2005,7,22,4,30,21,0,0,0,0.21,977,21,134,0.4
2005,7,22,5,30,20.8,4,0,4,0.21,977,21.400000000000002,90,0.4
2005,7,22,6,30,21.3,71,62,84,0.21,977,22.8,206,0.6000000000000001
2005,7,22,7,30,21.6,145,258,245,0.21,977,24.900000000000002,355,1
2005,7,22,8,30,21.700000000000003,166,4,168,0.21,978,27.1,351,1.1
2005,7,22,9,30,21.400000000000002,128,770,677,0.21,978,28.5,355,1.1
2005,7,22,10,30,20.900000000000002,137,812,813,0.21,978,29.3,359,1.1
2005,7,22,11,30,20.700000000000003,142,837,903,0.21,978,30,353,1.2000000000000002
2005,7,22,12,30,20.6,140,851,940,0.21,978,30.400000000000002,347,1.4000000000000001
2005,7,22,13,30,20.400000000000002,142,845,919,0.21,978,30.700000000000003,346,1.5
2005,7,22,14,30,20.3,129,839,846,0.21,978,30.700000000000003,344,1.6
2005,7,22,15,30,20.1,116,816,724,0.21,978,30.5,345,1.8
2005,7,22,16,30,20,101,768,563,0.21,978,29.900000000000002,349,1.9000000000000001
2005,7,22,17,30,20.1,144,9,148,0.21,978,28.8,356,1.8
2005,7,22,18,30,20.5,61,511,187,0.21,978,28.1,360,1.7000000000000002
2005,7,22,19,30,21,22,186,34,0.21,979,24.6,18,1
2005,7,22,20,30,20.6,0,0,0,0.21,979,23.200000000000003,28,0.9
2005,7,22,21,30,20.400000000000002,0,0,0,0.21,980,22.3,34,0.9
2005,7,22,22,30,20.1,0,0,0,0.21,980,21.5,37,0.9
2005,7,22,23,30,19.700000000000003,0,0,0,0.21,980,20.8,39,0.9
2005,7,23,0,30,19.400000000000002,0,0,0,0.21,980,20.1,42,0.9
2005,7,23,1,30,19,0,0,0,0.21,981,19.3,46,0.9
2005,7,23,2,30,18.400000000000002,0,0,0,0.21,981,18.6,51,0.9
2005,7,23,3,30,17.8,0,0,0,0.21,981,17.8,54,0.8
2005,7,23,4,30,17.2,0,0,0,0.21,982,17.400000000000002,57,0.8
2005,7,23,5,30,16.8,10,86,11,0.21,982,18.3,59,1.1
2005,7,23,6,30,16.7,49,506,149,0.21,982,20.6,61,1.4000000000000001
2005,7,23,7,30,15.9,70,704,341,0.21,983,23.200000000000003,64,1.5
2005,7,23,8,30,14.200000000000001,84,811,537,0.21,983,25.700000000000003,59,1.6
2005,7,23,9,30,13.3,95,869,713,0.21,983,27.400000000000002,44,1.5
2005,7,23,10,30,13.4,104,897,849,0.21,983,28.6,34,1.6
2005,7,23,11,30,13.5,110,912,938,0.21,982,29.400000000000002,27,1.6
2005,7,23,12,30,13.700000000000001,116,912,971,0.21,982,30,15,1.6
2005,7,23,13,30,13.9,119,899,946,0.21,982,30.3,183,1.6
2005,7,23,14,30,14.100000000000001,114,884,868,0.21,982,30.3,181,1.6
2005,7,23,15,30,14.4,106,850,739,0.21,981,29.900000000000002,8,1.4000000000000001
2005,7,23,16,30,14.600000000000001,94,799,573,0.21,980,29.3,17,1.1
2005,7,23,17,30,15,79,708,383,0.21,980,28.3,28,0.9
2005,7,23,18,30,15.600000000000001,57,542,190,0.21,980,27.700000000000003,34,0.7000000000000001
2005,7,23,19,30,18.2,21,77,25,0.21,980,23.6,47,0.7000000000000001
2005,7,23,20,30,17.6,0,0,0,0.21,980,22.3,65,0.6000000000000001
2005,7,23,21,30,16.900000000000002,0,0,0,0.21,980,21.5,80,0.6000000000000001
2005,7,23,22,30,16.1,0,0,0,0.21,981,20.900000000000002,90,0.7000000000000001
2005,7,23,23,30,15.8,0,0,0,0.21,981,20.400000000000002,92,0.7000000000000001
2005,7,24,0,30,15.600000000000001,0,0,0,0.21,981,19.900000000000002,88,0.7000000000000001
2005,7,24,1,30,15.3,0,0,0,0.21,981,19.6,90,0.8
2005,7,24,2,30,15,0,0,0,0.21,981,19.5,101,1
2005,7,24,3,30,14.9,0,0,0,0.21,981,19.400000000000002,111,1
2005,7,24,4,30,15,0,0,0,0.21,981,19.200000000000003,118,1
2005,7,24,5,30,15,0,0,0,0.21,981,19.700000000000003,129,1.3
2005,7,24,6,30,14.600000000000001,30,0,30,0.21,981,21.200000000000003,144,1.6
2005,7,24,7,30,14.8,91,0,91,0.21,980,23.6,161,1.6
2005,7,24,8,30,15.5,184,11,191,0.21,980,26.6,186,1.9000000000000001
2005,7,24,9,30,16.1,255,21,270,0.21,980,28.900000000000002,208,2.1
2005,7,24,10,30,17.1,318,28,341,0.21,979,30.200000000000003,216,2.3000000000000003
2005,7,24,11,30,17.7,428,320,717,0.21,978,31.3,218,2.6
2005,7,24,12,30,18.2,460,257,700,0.21,977,32.300000000000004,223,2.9000000000000004
2005,7,24,13,30,18.6,419,345,736,0.21,977,33,228,3.1
2005,7,24,14,30,19,330,475,735,0.21,976,33.300000000000004,234,3.1
2005,7,24,15,30,19.400000000000002,314,369,588,0.21,976,33,238,3
2005,7,24,16,30,20,263,201,384,0.21,975,32.300000000000004,242,2.9000000000000004
2005,7,24,17,30,20.700000000000003,153,339,298,0.21,975,31,245,2.6
2005,7,24,18,30,21.6,85,216,137,0.21,975,30.1,247,2.3000000000000003
2005,7,24,19,30,22.200000000000003,20,70,24,0.21,975,27.400000000000002,251,1.9000000000000001
2005,7,24,20,30,22.700000000000003,0,0,0,0.21,976,26.400000000000002,250,1.7000000000000002
2005,7,24,21,30,23.200000000000003,0,0,0,0.21,976,25.8,245,1.7000000000000002
2005,7,24,22,30,23.3,0,0,0,0.21,976,25.5,240,1.9000000000000001
2005,7,24,23,30,23.3,0,0,0,0.21,976,25.1,239,2
2005,7,25,0,30,23.1,0,0,0,0.21,975,24.700000000000003,240,2.1
2005,7,25,1,30,22.900000000000002,0,0,0,0.21,975,24.3,242,2
2005,7,25,2,30,22.8,0,0,0,0.21,975,23.900000000000002,244,2
2005,7,25,3,30,22.700000000000003,0,0,0,0.21,976,23.5,248,1.9000000000000001
2005,7,25,4,30,22.6,0,0,0,0.21,976,23.200000000000003,250,1.9000000000000001
2005,7,25,5,30,22.5,0,0,0,0.21,976,23.6,251,2
2005,7,25,6,30,22.700000000000003,68,299,126,0.21,976,25.200000000000003,260,2.2
2005,7,25,7,30,23.1,109,518,306,0.21,976,27.5,277,2.3000000000000003
2005,7,25,8,30,23.6,242,177,340,0.21,976,29.8,286,2.3000000000000003
2005,7,25,9,30,24.200000000000003,195,628,640,0.21,976,31.6,284,2.1
2005,7,25,10,30,24.400000000000002,152,786,802,0.21,976,32.7,281,2.1
2005,7,25,11,30,24.400000000000002,155,812,890,0.21,976,33.4,280,2.1
2005,7,25,12,30,24.3,410,378,764,0.21,976,33.7,280,2.2
2005,7,25,13,30,24.200000000000003,286,16,301,0.21,976,33.6,280,2.2
2005,7,25,14,30,24.200000000000003,265,15,277,0.21,976,33.5,281,2.1
2005,7,25,15,30,24.1,223,11,231,0.21,975,33,280,2
2005,7,25,16,30,23.900000000000002,139,0,139,0.21,975,32.1,277,1.6
2005,7,25,17,30,23.900000000000002,129,511,346,0.21,975,30.700000000000003,274,1.1
2005,7,25,18,30,24.900000000000002,85,333,165,0.21,975,29.8,272,0.8
2005,7,25,19,30,25.200000000000003,19,68,23,0.21,976,27.200000000000003,269,0.5
2005,7,25,20,30,24.400000000000002,0,0,0,0.21,976,26.3,258,0.6000000000000001
2005,7,25,21,30,24,0,0,0,0.21,976,25.400000000000002,237,0.6000000000000001
2005,7,25,22,30,23.6,0,0,0,0.21,976,24.700000000000003,219,0.7000000000000001
2005,7,25,23,30,23.1,0,0,0,0.21,975,24.3,212,1
2005,7,26,0,30,22.8,0,0,0,0.21,975,24,210,1.2000000000000002
2005,7,26,1,30,22.700000000000003,0,0,0,0.21,974,23.5,208,1.3
2005,7,26,2,30,22.700000000000003,0,0,0,0.21,974,23,206,1.4000000000000001
2005,7,26,3,30,22.700000000000003,0,0,0,0.21,974,22.700000000000003,207,1.3
2005,7,26,4,30,22.5,0,0,0,0.21,974,22.5,210,1.4000000000000001
2005,7,26,5,30,22.6,0,0,0,0.21,975,23,213,1.7000000000000002
2005,7,26,6,30,22.900000000000002,63,340,128,0.21,974,24.700000000000003,219,2.2
2005,7,26,7,30,23.3,99,562,311,0.21,974,27.200000000000003,234,2.8000000000000003
2005,7,26,8,30,22.900000000000002,122,681,499,0.21,974,29.6,247,3.3000000000000003
2005,7,26,9,30,22.1,141,748,669,0.21,974,31.400000000000002,249,3.4000000000000004
2005,7,26,10,30,21.6,201,711,788,0.21,973,32.800000000000004,246,3.4000000000000004
2005,7,26,11,30,21.400000000000002,201,751,880,0.21,973,33.7,243,3.5
2005,7,26,12,30,21.400000000000002,201,764,915,0.21,973,34.2,243,3.6
2005,7,26,13,30,21.5,218,729,886,0.21,972,34.300000000000004,244,3.6
2005,7,26,14,30,21.6,215,697,807,0.21,972,34,245,3.5
2005,7,26,15,30,21.8,202,650,683,0.21,972,33.5,244,3.3000000000000003
2005,7,26,16,30,21.900000000000002,167,602,525,0.21,972,32.7,243,2.9000000000000004
2005,7,26,17,30,22.1,131,506,345,0.21,972,31.3,242,2.2
2005,7,26,18,30,22.900000000000002,47,0,47,0.21,972,30.400000000000002,241,1.7000000000000002
2005,7,26,19,30,23.3,17,0,17,0.21,972,27.200000000000003,241,1.3
2005,7,26,20,30,23.1,0,0,0,0.21,972,26.3,239,1.4000000000000001
2005,7,26,21,30,23,0,0,0,0.21,972,25.8,234,1.8
2005,7,26,22,30,22.8,0,0,0,0.21,972,25.400000000000002,228,2.2
2005,7,26,23,30,22.6,0,0,0,0.21,971,24.900000000000002,221,2.3000000000000003
